Date;Value
2022-03-17;626.21
2022-03-18;555.47
2022-03-19;476.49
2022-03-20;445.27
2022-03-21;489.52
2022-03-22;571.52
2022-03-23;639.72
2022-03-24;640.19
2022-03-25;580.9
2022-03-26;499.41
2022-03-27;467.3
2022-03-28;512.12
2022-03-29;594.14
2022-03-30;671.73
2022-03-31;657.55
2022-04-01;613.24
2022-04-02;524.12
2022-04-03;496.3
2022-04-04;532.22
2022-04-05;629.28
2022-04-06;689.21
2022-04-07;698.0
2022-04-08;631.23
2022-04-09;554.92
2022-04-10;518.11
2022-04-11;555.31
2022-04-12;646.12
2022-04-13;722.55
2022-04-14;722.68
2022-04-15;661.4
2022-04-16;574.11
2022-04-17;550.04
2022-04-18;586.53
2022-04-19;670.21
2022-04-20;744.64
2022-04-21;747.54
2022-04-22;679.56
2022-04-23;590.99
2022-04-24;561.61
2022-04-25;598.32
2022-04-26;695.35
2022-04-27;761.49
2022-04-28;765.04
2022-04-29;698.44
2022-04-30;620.18
2022-05-01;583.1
2022-05-02;624.08
2022-05-03;710.84
2022-05-04;788.83
2022-05-05;786.82
2022-05-06;712.83
2022-05-07;643.99
2022-05-08;600.84
2022-05-09;647.63
2022-05-10;731.14
2022-05-11;801.11
2022-05-12;803.82
2022-05-13;741.08
2022-05-14;667.79
2022-05-15;627.98
2022-05-16;659.81
2022-05-17;750.03
2022-05-18;830.14
2022-05-19;820.86
2022-05-20;756.33
2022-05-21;671.4
2022-05-22;643.27
2022-05-23;686.45
2022-05-24;766.39
2022-05-25;836.43
2022-05-26;831.8
2022-05-27;778.9
2022-05-28;684.04
2022-05-29;652.76
2022-05-30;683.72
2022-05-31;781.15
2022-06-01;841.52
2022-06-02;865.02
2022-06-03;784.93
2022-06-04;706.03
2022-06-05;665.96
2022-06-06;705.55
2022-06-07;790.95
2022-06-08;861.09
2022-06-09;856.61
2022-06-10;795.28
2022-06-11;702.41
2022-06-12;672.19
2022-06-13;711.3
2022-06-14;796.12
2022-06-15;859.08
2022-06-16;866.46
2022-06-17;796.28
2022-06-18;713.6
2022-06-19;677.82
2022-06-20;716.17
2022-06-21;796.27
2022-06-22;863.97
2022-06-23;876.33
2022-06-24;798.25
2022-06-25;722.38
2022-06-26;678.99
2022-06-27;712.79
2022-06-28;812.0
2022-06-29;866.98
2022-06-30;876.29
2022-07-01;801.84
2022-07-02;715.71
2022-07-03;683.11
2022-07-04;719.55
2022-07-05;801.42
2022-07-06;871.34
2022-07-07;869.48
2022-07-08;810.17
2022-07-09;710.1
2022-07-10;680.77
2022-07-11;722.05
2022-07-12;803.55
2022-07-13;864.67
2022-07-14;876.85
2022-07-15;803.36
2022-07-16;712.37
2022-07-17;676.5
2022-07-18;707.29
2022-07-19;795.36
2022-07-20;864.84
2022-07-21;861.71
2022-07-22;791.4
2022-07-23;710.17
2022-07-24;670.66
2022-07-25;707.62
2022-07-26;785.39
2022-07-27;853.91
2022-07-28;848.23
2022-07-29;787.26
2022-07-30;689.47
2022-07-31;656.05
2022-08-01;684.09
2022-08-02;773.04
2022-08-03;844.38
2022-08-04;833.25
2022-08-05;757.32
2022-08-06;684.86
2022-08-07;642.51
2022-08-08;676.97
2022-08-09;752.63
2022-08-10;821.33
2022-08-11;816.54
2022-08-12;753.15
2022-08-13;669.1
2022-08-14;627.62
2022-08-15;665.03
2022-08-16;750.77
2022-08-17;813.37
2022-08-18;802.69
2022-08-19;728.71
2022-08-20;645.19
2022-08-21;607.31
2022-08-22;642.85
2022-08-23;731.9
2022-08-24;792.22
2022-08-25;782.74
2022-08-26;708.43
2022-08-27;617.08
2022-08-28;581.08
2022-08-29;628.4
2022-08-30;703.52
2022-08-31;773.67
2022-09-01;772.34
2022-09-02;703.08
2022-09-03;604.76
2022-09-04;568.7
2022-09-05;600.16
2022-09-06;672.29
2022-09-07;750.38
2022-09-08;742.73
2022-09-09;675.79
2022-09-10;589.89
2022-09-11;547.76
2022-09-12;582.16
2022-09-13;660.82
2022-09-14;725.83
2022-09-15;719.03
2022-09-16;649.32
2022-09-17;560.75
2022-09-18;518.86
2022-09-19;559.15
2022-09-20;635.64
2022-09-21;702.89
2022-09-22;701.21
2022-09-23;623.93
2022-09-24;535.54
2022-09-25;512.57
2022-09-26;533.7
2022-09-27;610.52
2022-09-28;681.4
2022-09-29;677.82
2022-09-30;603.13
2022-10-01;519.13
2022-10-02;473.97
2022-10-03;507.29
2022-10-04;590.14
2022-10-05;656.04
2022-10-06;645.41
2022-10-07;578.34
2022-10-08;489.46
2022-10-09;444.72
2022-10-10;484.82
2022-10-11;572.8
2022-10-12;634.54
2022-10-13;636.1
2022-10-14;565.81
2022-10-15;466.24
2022-10-16;433.61
2022-10-17;473.57
2022-10-18;540.05
2022-10-19;603.86
2022-10-20;602.5
2022-10-21;532.91
2022-10-22;444.11
2022-10-23;406.33
2022-10-24;440.52
2022-10-25;528.2
2022-10-26;579.43
2022-10-27;583.31
2022-10-28;501.2
2022-10-29;421.99
2022-10-30;390.47
2022-10-31;422.18
2022-11-01;498.85
2022-11-02;562.19
2022-11-03;559.27
2022-11-04;493.0
2022-11-05;405.05
2022-11-06;364.72
2022-11-07;409.79
2022-11-08;483.13
2022-11-09;545.41
2022-11-10;543.16
2022-11-11;474.69
2022-11-12;399.1
2022-11-13;339.68
2022-11-14;387.42
2022-11-15;469.07
2022-11-16;532.6
2022-11-17;523.17
2022-11-18;471.19
2022-11-19;375.39
2022-11-20;323.33
2022-11-21;372.69
2022-11-22;444.66
2022-11-23;516.03
2022-11-24;519.28
2022-11-25;443.64
2022-11-26;368.0
2022-11-27;309.68
2022-11-28;365.35
2022-11-29;443.48
2022-11-30;508.38
2022-12-01;504.99
2022-12-02;431.98
2022-12-03;350.74
2022-12-04;320.35
2022-12-05;340.12
2022-12-06;426.97
2022-12-07;500.04
2022-12-08;485.18
2022-12-09;421.68
2022-12-10;337.7
2022-12-11;299.35
2022-12-12;335.27
2022-12-13;415.32
2022-12-14;487.62
2022-12-15;483.02
2022-12-16;424.87
2022-12-17;337.52
2022-12-18;294.58
2022-12-19;323.85
2022-12-20;411.65
2022-12-21;487.61
2022-12-22;484.82
2022-12-23;423.13
2022-12-24;324.5
2022-12-25;295.65
2022-12-26;337.35
2022-12-27;414.39
2022-12-28;483.07
2022-12-29;472.23
2022-12-30;422.25
2022-12-31;321.08
2023-01-01;288.97
2023-01-02;335.93
2023-01-03;414.14
2023-01-04;492.21
2023-01-05;486.5
2023-01-06;409.72
2023-01-07;334.93
2023-01-08;304.17
2023-01-09;327.3
2023-01-10;417.05
2023-01-11;495.47
2023-01-12;486.01
2023-01-13;422.75
2023-01-14;339.8
2023-01-15;288.79
2023-01-16;338.56
2023-01-17;433.52
2023-01-18;495.79
2023-01-19;492.2
2023-01-20;426.46
2023-01-21;334.66
2023-01-22;319.83
2023-01-23;346.27
2023-01-24;435.95
2023-01-25;508.55
2023-01-26;510.36
2023-01-27;447.36
2023-01-28;354.29
2023-01-29;319.98
2023-01-30;356.34
2023-01-31;444.35
2023-02-01;515.42
2023-02-02;511.48
2023-02-03;447.84
2023-02-04;367.95
2023-02-05;335.43
2023-02-06;371.35
2023-02-07;461.4
2023-02-08;541.86
2023-02-09;530.9
2023-02-10;471.88
2023-02-11;383.94
2023-02-12;356.77
2023-02-13;390.8
2023-02-14;476.13
2023-02-15;552.05
2023-02-16;550.82
2023-02-17;489.21
2023-02-18;402.9
2023-02-19;374.87
2023-02-20;417.51
2023-02-21;502.87
2023-02-22;565.83
2023-02-23;570.9
2023-02-24;507.21
2023-02-25;428.27
2023-02-26;392.06
2023-02-27;428.16
2023-02-28;519.23
2023-03-01;587.28
2023-03-02;592.33
2023-03-03;530.91
2023-03-04;439.51
2023-03-05;409.95
2023-03-06;456.69
2023-03-07;550.74
2023-03-08;621.09
2023-03-09;621.32
2023-03-10;544.17
2023-03-11;469.18
2023-03-12;437.94
2023-03-13;473.05
2023-03-14;568.42
2023-03-15;634.35
2023-03-16;634.32
2023-03-17;576.9
2023-03-18;491.8
2023-03-19;464.74
2023-03-20;495.45
2023-03-21;588.8
2023-03-22;659.34
2023-03-23;666.22
2023-03-24;601.46
2023-03-25;510.59
2023-03-26;488.02
2023-03-27;517.03
2023-03-28;606.81
2023-03-29;685.42
2023-03-30;684.02
2023-03-31;629.18
2023-04-01;539.65
2023-04-02;515.57
2023-04-03;542.56
2023-04-04;638.58
2023-04-05;707.82
2023-04-06;702.94
2023-04-07;650.87
2023-04-08;565.86
2023-04-09;526.81
2023-04-10;584.33
2023-04-11;662.3
2023-04-12;723.87
2023-04-13;735.93
2023-04-14;663.32
2023-04-15;594.26
2023-04-16;559.84
2023-04-17;590.6
2023-04-18;684.01
2023-04-19;764.51
2023-04-20;759.99
2023-04-21;679.67
2023-04-22;614.06
2023-04-23;582.96
2023-04-24;614.57
2023-04-25;714.82
2023-04-26;780.99
2023-04-27;784.6
2023-04-28;719.97
2023-04-29;634.13
2023-04-30;590.14
2023-05-01;643.91
2023-05-02;725.13
2023-05-03;803.51
2023-05-04;795.9
2023-05-05;729.08
2023-05-06;657.72
2023-05-07;612.3
2023-05-08;666.17
2023-05-09;750.52
2023-05-10;814.96
2023-05-11;820.13
2023-05-12;758.22
2023-05-13;667.8
2023-05-14;640.23
2023-05-15;677.74
2023-05-16;765.54
2023-05-17;842.35
2023-05-18;847.74
2023-05-19;782.25
2023-05-20;682.6
2023-05-21;651.87
2023-05-22;700.35
2023-05-23;774.51
2023-05-24;858.39
2023-05-25;858.64
2023-05-26;785.09
2023-05-27;704.76
2023-05-28;667.11
2023-05-29;701.3
2023-05-30;795.97
2023-05-31;856.79
2023-06-01;876.69
2023-06-02;799.81
2023-06-03;717.74
2023-06-04;685.18
2023-06-05;715.55
2023-06-06;806.5
2023-06-07;879.72
2023-06-08;866.92
2023-06-09;810.33
2023-06-10;722.87
2023-06-11;689.53
2023-06-12;739.69
2023-06-13;815.7
2023-06-14;874.98
2023-06-15;879.34
2023-06-16;810.85
2023-06-17;739.08
2023-06-18;696.18
2023-06-19;725.6
2023-06-20;812.18
2023-06-21;884.43
2023-06-22;890.09
2023-06-23;821.33
2023-06-24;740.66
2023-06-25;691.15
2023-06-26;740.73
2023-06-27;821.44
2023-06-28;888.42
2023-06-29;897.02
2023-06-30;824.63
2023-07-01;738.51
2023-07-02;693.42
2023-07-03;746.43
2023-07-04;820.8
2023-07-05;887.19
2023-07-06;893.63
2023-07-07;813.56
2023-07-08;743.83
2023-07-09;707.73
2023-07-10;733.63
2023-07-11;821.38
2023-07-12;889.38
2023-07-13;883.19
2023-07-14;823.39
2023-07-15;731.88
2023-07-16;689.41
2023-07-17;726.39
2023-07-18;810.85
2023-07-19;870.28
2023-07-20;880.04
2023-07-21;812.27
2023-07-22;724.0
2023-07-23;673.1
2023-07-24;717.92
2023-07-25;807.82
2023-07-26;868.75
2023-07-27;871.81
2023-07-28;798.44
2023-07-29;716.79
2023-07-30;663.48
2023-07-31;713.76
2023-08-01;788.78
2023-08-02;865.54
2023-08-03;855.45
2023-08-04;795.57
2023-08-05;692.37
2023-08-06;662.89
2023-08-07;690.72
2023-08-08;787.67
2023-08-09;846.3
2023-08-10;848.65
2023-08-11;767.57
2023-08-12;687.0
2023-08-13;649.22
2023-08-14;684.35
2023-08-15;761.41
2023-08-16;828.57
2023-08-17;819.18
2023-08-18;758.23
2023-08-19;661.76
2023-08-20;630.81
2023-08-21;665.49
2023-08-22;739.75
2023-08-23;799.41
2023-08-24;805.38
2023-08-25;733.14
2023-08-26;643.77
2023-08-27;607.04
2023-08-28;641.63
2023-08-29;722.01
2023-08-30;790.97
2023-08-31;779.25
2023-09-01;714.61
2023-09-02;616.46
2023-09-03;590.72
2023-09-04;627.17
2023-09-05;706.94
2023-09-06;777.21
2023-09-07;774.34
2023-09-08;692.9
2023-09-09;609.8
2023-09-10;563.68
2023-09-11;600.41
2023-09-12;681.97
2023-09-13;740.66
2023-09-14;742.7
2023-09-15;676.17
2023-09-16;580.72
2023-09-17;553.94
2023-09-18;576.68
2023-09-19;661.39
2023-09-20;723.29
2023-09-21;715.43
2023-09-22;646.39
2023-09-23;559.47
2023-09-24;517.08
2023-09-25;554.05
2023-09-26;640.28
2023-09-27;699.84
2023-09-28;701.13
2023-09-29;625.34
2023-09-30;530.25
2023-10-01;490.87
2023-10-02;531.6
2023-10-03;606.53
2023-10-04;678.68
2023-10-05;675.42
2023-10-06;597.14
2023-10-07;516.1
2023-10-08;470.45
2023-10-09;500.67
2023-10-10;590.48
2023-10-11;644.55
2023-10-12;643.14
2023-10-13;579.38
2023-10-14;498.49
2023-10-15;456.24
2023-10-16;470.02
2023-10-17;573.97
2023-10-18;627.28
2023-10-19;630.06
2023-10-20;558.17
2023-10-21;462.99
2023-10-22;428.7
2023-10-23;459.17
2023-10-24;556.54
2023-10-25;602.32
2023-10-26;606.72
2023-10-27;534.26
2023-10-28;442.98
2023-10-29;402.8
2023-10-30;432.4
2023-10-31;520.48
2023-11-01;582.02
2023-11-02;585.88
2023-11-03;508.88
2023-11-04;426.04
2023-11-05;387.18
2023-11-06;420.69
2023-11-07;497.01
2023-11-08;571.61
2023-11-09;560.77
2023-11-10;497.43
2023-11-11;411.2
2023-11-12;379.26
2023-11-13;402.61
2023-11-14;487.81
2023-11-15;549.3
2023-11-16;548.93
2023-11-17;466.11
2023-11-18;394.66
2023-11-19;349.37
2023-11-20;391.27
2023-11-21;474.29
2023-11-22;540.65
2023-11-23;526.73
2023-11-24;462.93
2023-11-25;385.42
2023-11-26;329.72
2023-11-27;362.94
2023-11-28;460.66
2023-11-29;528.81
2023-11-30;523.64
2023-12-01;449.61
2023-12-02;362.58
2023-12-03;324.55
2023-12-04;368.19
2023-12-05;441.86
2023-12-06;510.56
2023-12-07;503.46
2023-12-08;438.87
2023-12-09;353.94
2023-12-10;315.65
2023-12-11;361.69
2023-12-12;442.6
2023-12-13;499.53
2023-12-14;510.24
2023-12-15;436.51
2023-12-16;342.75
2023-12-17;313.27
2023-12-18;343.38
2023-12-19;433.12
2023-12-20;495.27
2023-12-21;495.37
2023-12-22;429.78
2023-12-23;341.23
2023-12-24;314.37
2023-12-25;345.05
2023-12-26;427.48
2023-12-27;500.79
2023-12-28;494.67
2023-12-29;434.88
2023-12-30;346.35
2023-12-31;309.72
2024-01-01;355.98
2024-01-02;436.26
2024-01-03;504.81
2024-01-04;509.57
2024-01-05;439.76
2024-01-06;344.47
2024-01-07;308.5
2024-01-08;338.6
2024-01-09;427.5
2024-01-10;506.8
2024-01-11;506.3
2024-01-12;436.44
2024-01-13;352.52
2024-01-14;319.57
2024-01-15;363.26
2024-01-16;453.24
2024-01-17;516.85
2024-01-18;515.92
2024-01-19;449.71
2024-01-20;367.85
2024-01-21;322.34
2024-01-22;365.13
2024-01-23;445.33
2024-01-24;523.85
2024-01-25;525.28
2024-01-26;463.05
2024-01-27;365.74
2024-01-28;338.97
2024-01-29;377.83
2024-01-30;462.69
2024-01-31;526.67
2024-02-01;542.72
2024-02-02;469.44
2024-02-03;388.32
2024-02-04;356.98
2024-02-05;398.95
2024-02-06;474.81
2024-02-07;544.63
2024-02-08;545.37
2024-02-09;487.15
2024-02-10;401.88
2024-02-11;376.22
2024-02-12;401.68
2024-02-13;499.77
2024-02-14;572.3
2024-02-15;580.11
2024-02-16;508.45
2024-02-17;413.27
2024-02-18;390.11
2024-02-19;430.67
2024-02-20;517.43
2024-02-21;579.08
2024-02-22;587.58
2024-02-23;517.97
2024-02-24;436.98
2024-02-25;400.68
2024-02-26;446.07
2024-02-27;535.18
2024-02-28;607.61
2024-02-29;613.03
2024-03-01;538.46
2024-03-02;451.12
2024-03-03;425.68
2024-03-04;464.54
2024-03-05;567.32
2024-03-06;628.42
2024-03-07;626.73
2024-03-08;574.81
2024-03-09;493.81
2024-03-10;448.19
2024-03-11;495.06
2024-03-12;580.56
2024-03-13;646.29
2024-03-14;652.43
2024-03-15;586.69
2024-03-16;503.55
2024-03-17;464.95
2024-03-18;510.43
2024-03-19;598.3
2024-03-20;672.3
2024-03-21;672.4
2024-03-22;623.37
2024-03-23;526.2
2024-03-24;501.42
2024-03-25;549.23
2024-03-26;630.69
2024-03-27;692.94
2024-03-28;694.53
2024-03-29;635.0
2024-03-30;557.67
2024-03-31;517.57
2024-04-01;564.28
2024-04-02;650.56
2024-04-03;715.64
2024-04-04;726.82
2024-04-05;658.4
2024-04-06;573.69
2024-04-07;542.2
2024-04-08;584.95
2024-04-09;682.41
2024-04-10;741.28
2024-04-11;757.5
2024-04-12;692.24
2024-04-13;601.28
2024-04-14;571.96
2024-04-15;612.04
2024-04-16;696.71
2024-04-17;773.13
2024-04-18;773.91
2024-04-19;704.48
2024-04-20;624.22
2024-04-21;580.38
2024-04-22;633.11
2024-04-23;713.66
2024-04-24;798.33
2024-04-25;788.05
2024-04-26;731.16
2024-04-27;654.49
2024-04-28;616.56
2024-04-29;653.7
2024-04-30;730.71
2024-05-01;808.04
2024-05-02;818.49
2024-05-03;750.72
2024-05-04;659.96
2024-05-05;635.83
2024-05-06;673.16
2024-05-07;760.7
2024-05-08;830.41
2024-05-09;835.34
2024-05-10;773.66
2024-05-11;690.23
2024-05-12;652.87
2024-05-13;700.13
2024-05-14;789.91
2024-05-15;850.65
2024-05-16;854.54
2024-05-17;786.04
2024-05-18;703.4
2024-05-19;672.23
2024-05-20;709.01
2024-05-21;805.63
2024-05-22;865.14
2024-05-23;868.72
2024-05-24;803.64
2024-05-25;718.43
2024-05-26;684.63
2024-05-27;727.39
2024-05-28;810.83
2024-05-29;873.54
2024-05-30;882.98
2024-05-31;818.74
2024-06-01;726.07
2024-06-02;693.78
2024-06-03;733.12
2024-06-04;824.48
2024-06-05;888.54
2024-06-06;885.89
2024-06-07;818.01
2024-06-08;745.86
2024-06-09;705.76
2024-06-10;750.73
2024-06-11;833.15
2024-06-12;901.14
2024-06-13;901.87
2024-06-14;832.75
2024-06-15;741.36
2024-06-16;716.59
2024-06-17;754.15
2024-06-18;832.16
2024-06-19;902.62
2024-06-20;905.99
2024-06-21;836.13
2024-06-22;766.41
2024-06-23;719.4
2024-06-24;758.17
2024-06-25;842.04
2024-06-26;909.79
2024-06-27;918.11
2024-06-28;839.72
2024-06-29;754.02
2024-06-30;722.68
2024-07-01;746.15
2024-07-02;841.96
2024-07-03;908.32
2024-07-04;915.07
2024-07-05;844.07
2024-07-06;762.58
2024-07-07;720.61
2024-07-08;762.38
2024-07-09;838.46
2024-07-10;900.2
2024-07-11;908.63
2024-07-12;821.54
2024-07-13;756.29
2024-07-14;709.89
2024-07-15;748.67
2024-07-16;835.37
2024-07-17;905.06
2024-07-18;899.96
2024-07-19;835.59
2024-07-20;748.26
2024-07-21;711.71
2024-07-22;729.92
2024-07-23;825.3
2024-07-24;900.6
2024-07-25;888.64
2024-07-26;817.07
2024-07-27;748.26
2024-07-28;698.27
2024-07-29;732.94
2024-07-30;810.79
2024-07-31;877.51
2024-08-01;879.8
2024-08-02;815.75
2024-08-03;724.32
2024-08-04;681.94
2024-08-05;712.04
2024-08-06;798.81
2024-08-07;853.68
2024-08-08;862.07
2024-08-09;797.63
2024-08-10;715.05
2024-08-11;673.87
2024-08-12;701.4
2024-08-13;787.22
2024-08-14;845.75
2024-08-15;853.71
2024-08-16;779.56
2024-08-17;686.49
2024-08-18;657.06
2024-08-19;689.28
2024-08-20;764.51
2024-08-21;836.1
2024-08-22;820.76
2024-08-23;750.25
2024-08-24;672.81
2024-08-25;631.52
2024-08-26;668.64
2024-08-27;745.44
2024-08-28;808.67
2024-08-29;812.72
2024-08-30;731.4
2024-08-31;645.96
2024-09-01;611.45
2024-09-02;642.15
2024-09-03;727.45
2024-09-04;787.9
2024-09-05;778.49
2024-09-06;714.28
2024-09-07;636.24
2024-09-08;587.58
2024-09-09;618.41
2024-09-10;703.85
2024-09-11;771.43
2024-09-12;760.34
2024-09-13;696.86
2024-09-14;610.4
2024-09-15;567.23
2024-09-16;596.83
2024-09-17;685.85
2024-09-18;741.06
2024-09-19;740.27
2024-09-20;659.76
2024-09-21;589.79
2024-09-22;547.73
2024-09-23;568.0
2024-09-24;652.28
2024-09-25;726.02
2024-09-26;717.32
2024-09-27;647.05
2024-09-28;568.32
2024-09-29;512.76
2024-09-30;551.49
2024-10-01;630.57
2024-10-02;693.64
2024-10-03;690.45
2024-10-04;619.09
2024-10-05;542.33
2024-10-06;500.99
2024-10-07;532.85
2024-10-08;610.43
2024-10-09;678.59
2024-10-10;666.3
2024-10-11;604.44
2024-10-12;509.44
2024-10-13;464.92
2024-10-14;507.29
2024-10-15;585.97
2024-10-16;643.65
2024-10-17;646.11
2024-10-18;584.38
2024-10-19;489.84
2024-10-20;450.39
2024-10-21;472.35
2024-10-22;558.2
2024-10-23;623.45
2024-10-24;624.66
2024-10-25;549.47
2024-10-26;474.85
2024-10-27;428.05
2024-10-28;469.54
2024-10-29;545.89
2024-10-30;601.78
2024-10-31;602.02
2024-11-01;536.67
2024-11-02;444.6
2024-11-03;413.82
2024-11-04;439.99
2024-11-05;512.43
2024-11-06;588.95
2024-11-07;587.57
2024-11-08;520.61
2024-11-09;433.69
2024-11-10;390.09
2024-11-11;428.62
2024-11-12;507.96
2024-11-13;566.21
2024-11-14;573.59
2024-11-15;490.21
2024-11-16;415.35
2024-11-17;367.96
2024-11-18;403.0
2024-11-19;485.01
2024-11-20;546.23
2024-11-21;550.04
2024-11-22;480.96
2024-11-23;393.92
2024-11-24;352.39
2024-11-25;383.67
2024-11-26;477.35
2024-11-27;545.09
2024-11-28;547.81
2024-11-29;478.75
2024-11-30;385.08
2024-12-01;342.36
2024-12-02;387.84
2024-12-03;472.73
2024-12-04;531.04
2024-12-05;534.39
2024-12-06;451.4
2024-12-07;375.01
2024-12-08;347.4
2024-12-09;380.9
2024-12-10;460.64
2024-12-11;521.75
2024-12-12;528.23
2024-12-13;461.26
2024-12-14;374.8
2024-12-15;323.62
2024-12-16;366.65
2024-12-17;450.84
2024-12-18;528.57
2024-12-19;520.88
2024-12-20;455.78
2024-12-21;368.05
2024-12-22;331.54
2024-12-23;356.2
2024-12-24;454.37
2024-12-25;526.27
2024-12-26;514.18
2024-12-27;451.11
2024-12-28;360.46
2024-12-29;327.96
2024-12-30;367.1
2024-12-31;462.63
2025-01-01;518.57
2025-01-02;518.45
2025-01-03;453.41
2025-01-04;367.77
2025-01-05;327.25
2025-01-06;375.37
2025-01-07;456.69
2025-01-08;525.5
2025-01-09;517.87
2025-01-10;450.99
2025-01-11;367.45
2025-01-12;340.13
2025-01-13;362.93
2025-01-14;462.44
2025-01-15;521.3
2025-01-16;527.4
2025-01-17;458.26
2025-01-18;370.95
2025-01-19;349.48
2025-01-20;377.77
2025-01-21;463.38
2025-01-22;542.76
2025-01-23;542.75
2025-01-24;475.34
2025-01-25;389.04
2025-01-26;355.29
2025-01-27;395.83
2025-01-28;474.72
2025-01-29;549.48
2025-01-30;548.54
2025-01-31;486.18
2025-02-01;396.0
2025-02-02;368.72
2025-02-03;403.45
2025-02-04;493.41
2025-02-05;560.96
2025-02-06;565.35
2025-02-07;500.74
2025-02-08;416.72
2025-02-09;384.46
2025-02-10;423.07
2025-02-11;508.52
2025-02-12;575.94
2025-02-13;582.83
2025-02-14;504.82
2025-02-15;440.08
2025-02-16;395.16
2025-02-17;439.72
2025-02-18;526.28
2025-02-19;598.89
2025-02-20;605.48
2025-02-21;530.71
2025-02-22;454.96
2025-02-23;413.09
2025-02-24;465.61
2025-02-25;548.62
2025-02-26;622.43
2025-02-27;622.05
2025-02-28;562.55
2025-03-01;479.53
2025-03-02;442.08
2025-03-03;484.01
2025-03-04;571.88
2025-03-05;635.0
2025-03-06;639.53
2025-03-07;575.86
2025-03-08;492.26
2025-03-09;463.6
2025-03-10;503.91
2025-03-11;592.87
2025-03-12;661.34
2025-03-13;660.46
2025-03-14;595.25
2025-03-15;516.63
2025-03-16;476.0
2025-03-17;530.61
2025-03-18;613.71
2025-03-19;689.69
2025-03-20;688.08
2025-03-21;610.68
2025-03-22;546.26
2025-03-23;520.03
2025-03-24;551.14
2025-03-25;646.95
2025-03-26;714.95
2025-03-27;714.63
2025-03-28;644.34
2025-03-29;570.03
2025-03-30;541.19
2025-03-31;573.21
